"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"782",251,1e-07,1.83742801012357,0.335865604249127,0,0.0195442673151401,0,1e-07,1.83742581412453,4.41243731741353e-14
"783",251,1e-07,1.83742801012357,0.335865604249127,0.1,0.0195442673151401,1.17491461084119e-06,1e-07,1.83742581412453,4.41243731741353e-14
"784",251,1e-07,1.83742801012357,0.335865604249127,0.2,0.0195442673151401,0.000154348001542603,1e-07,1.83742581412453,4.41243731741353e-14
"785",251,1e-07,1.83742801012357,0.335865604249127,0.3,0.0195442673151401,0.00237774364655551,1e-07,1.83742581412453,4.41243731741353e-14
"786",251,1e-07,1.83742801012357,0.335865604249127,0.4,0.0195442673151401,0.0148394860616495,1e-07,1.83742581412453,4.41243731741353e-14
"787",251,1e-07,1.83742801012357,0.335865604249127,0.5,0.0195442673151401,0.0547254964847694,1e-07,1.83742581412453,4.41243731741353e-14
"788",251,1e-07,1.83742801012357,0.335865604249127,0.6,0.0195442673151401,0.138702374307948,1e-07,1.83742581412453,4.41243731741353e-14
"789",251,1e-07,1.83742801012357,0.335865604249127,0.7,0.731694136719805,0.253838753954671,1e-07,1.83742581412453,4.41243731741353e-14
"790",251,1e-07,1.83742801012357,0.335865604249127,0.8,0.0924074574439341,0.32153386505001,1e-07,1.83742581412453,4.41243731741353e-14
"791",251,1e-07,1.83742801012357,0.335865604249127,0.9,0.0195442673151401,0.213826757578243,1e-07,1.83742581412453,4.41243731741353e-14
"792",251,1e-07,1.83742801012357,0.335865604249127,1,0.0195442673151401,0,1e-07,1.83742581412453,4.41243731741353e-14
"793",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0,0.00900900900900901,0,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"794",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.1,0.00900900900900901,3.20814231210993e-06,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"795",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.2,0.00900900900900901,0.000257714030156368,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"796",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.3,0.00900900900900901,0.0030133428440949,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"797",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.4,0.00900900900900901,0.0156356526642382,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"798",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.5,0.0986486486486486,0.0557937177591326,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"799",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.6,0.132342342342342,0.133298724373972,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"800",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.7,0.218738738738739,0.249601615337239,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"801",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.8,0.31,0.334946750623552,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"802",252,0.0960570382516305,1.65215802099935,0.00268277021842561,0.9,0.186216216216216,0.207449274225303,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"803",252,0.0960570382516305,1.65215802099935,0.00268277021842561,1,0.00900900900900901,0,0.0960642772508746,1.65213773210121,6.51101661277411e-13
"804",254,0.979691384211269,2.59397508712271,0.0037977156787714,0,0.0124301927580616,0,0.979691762152624,2.59397529529768,8.95060273827381e-15
"805",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.1,0.0124301927580616,7.76949596855396e-10,0.979691762152624,2.59397529529768,8.95060273827381e-15
"806",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.2,0.0124301927580616,7.60609444447344e-07,0.979691762152624,2.59397529529768,8.95060273827381e-15
"807",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.3,0.0124301927580616,3.61274579494054e-05,0.979691762152624,2.59397529529768,8.95060273827381e-15
"808",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.4,0.0390019816249324,0.00136876376808746,0.979691762152624,2.59397529529768,8.95060273827381e-15
"809",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.5,0.209421725815168,0.0446473235593755,0.979691762152624,2.59397529529768,8.95060273827381e-15
"810",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.6,0.351017834624392,0.277161063543451,0.979691762152624,2.59397529529768,8.95060273827381e-15
"811",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.7,0.261844712664385,0.486162187687704,0.979691762152624,2.59397529529768,8.95060273827381e-15
"812",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.8,0.0641325887227527,0.169911071624247,0.979691762152624,2.59397529529768,8.95060273827381e-15
"813",254,0.979691384211269,2.59397508712271,0.0037977156787714,0.9,0.0124301927580616,0.0207127009727912,0.979691762152624,2.59397529529768,8.95060273827381e-15
"814",254,0.979691384211269,2.59397508712271,0.0037977156787714,1,0.0124301927580616,0,0.979691762152624,2.59397529529768,8.95060273827381e-15
"815",256,0.775889001061246,2.79065103415677,0.0153077406866687,0,0.0218899198270426,0,0.775889641291526,2.79065058628769,3.42382496108068e-15
"816",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.1,0.0218899198270426,3.67233528660831e-10,0.775889641291526,2.79065058628769,3.42382496108068e-15
"817",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.2,0.0218899198270426,6.05999353558871e-07,0.775889641291526,2.79065058628769,3.42382496108068e-15
"818",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.3,0.0218899198270426,3.85721538952605e-05,0.775889641291526,2.79065058628769,3.42382496108068e-15
"819",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.4,0.0218899198270426,0.000622429863158329,0.775889641291526,2.79065058628769,3.42382496108068e-15
"820",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.5,0.0218899198270426,0.00451742870467801,0.775889641291526,2.79065058628769,3.42382496108068e-15
"821",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.6,0.0218899198270426,0.0185489010211106,0.775889641291526,2.79065058628769,3.42382496108068e-15
"822",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.7,0.381316998468606,0.393173139024392,0.775889641291526,2.79065058628769,3.42382496108068e-15
"823",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.8,0.294658138906405,0.443302230545796,0.775889641291526,2.79065058628769,3.42382496108068e-15
"824",256,0.775889001061246,2.79065103415677,0.0153077406866687,0.9,0.161787226376002,0.139796692320383,0.775889641291526,2.79065058628769,3.42382496108068e-15
"825",256,0.775889001061246,2.79065103415677,0.0153077406866687,1,0.00900819745968832,0,0.775889641291526,2.79065058628769,3.42382496108068e-15
"826",259,0.479742261386275,5.62422776440644,0.0702842615282267,0,0.0540540540540541,0,0.479758991393599,5.62405179486584,2.07461376687335e-12
"827",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.1,0.0540540540540541,5.05036991148001e-18,0.479758991393599,5.62405179486584,2.07461376687335e-12
"828",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.2,0.0545045045045045,1.54580436098095e-11,0.479758991393599,5.62405179486584,2.07461376687335e-12
