"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"445",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.4,0.0980992703360058,0.103660523825945,0.188764184673501,0.208740983334171,2.06400095168462e-13
"446",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.5,0.113233042068282,0.123949151523942,0.188764184673501,0.208740983334171,2.06400095168462e-13
"447",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.6,0.20259436086839,0.162190904978213,0.188764184673501,0.208740983334171,2.06400095168462e-13
"448",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.7,0.120259436086839,0.149609612207281,0.188764184673501,0.208740983334171,2.06400095168462e-13
"449",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.8,0.0868390235113954,0.143629919126742,0.188764184673501,0.208740983334171,2.06400095168462e-13
"450",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.9,0.139086568777588,0.152128768036939,0.188764184673501,0.208740983334171,2.06400095168462e-13
"451",18,0.188765572440106,0.20873961497581,0.0145663575240972,1,0.0334204125754437,0,0.188764184673501,0.208740983334171,2.06400095168462e-13
"452",181,0.9999999,1.65496185045733,0.0903322854745887,0,0.0642458100558659,0,0.9999999,1.6549611660358,1.5832420530712e-15
"453",181,0.9999999,1.65496185045733,0.0903322854745887,0.1,0.101009190845197,3.05612840007162e-06,0.9999999,1.6549611660358,1.5832420530712e-15
"454",181,0.9999999,1.65496185045733,0.0903322854745887,0.2,0.0471256082176969,0.000115394438736883,0.9999999,1.6549611660358,1.5832420530712e-15
"455",181,0.9999999,1.65496185045733,0.0903322854745887,0.3,0.0471256082176969,0.00135490137343904,0.9999999,1.6549611660358,1.5832420530712e-15
"456",181,0.9999999,1.65496185045733,0.0903322854745887,0.4,0.0471256082176969,0.00704999276152296,0.9999999,1.6549611660358,1.5832420530712e-15
"457",181,0.9999999,1.65496185045733,0.0903322854745887,0.5,0.0471256082176969,0.0228389549270379,0.9999999,1.6549611660358,1.5832420530712e-15
"458",181,0.9999999,1.65496185045733,0.0903322854745887,0.6,0.0939808974590016,0.105255354110826,0.9999999,1.6549611660358,1.5832420530712e-15
"459",181,0.9999999,1.65496185045733,0.0903322854745887,0.7,0.346819246711119,0.669447397235109,0.9999999,1.6549611660358,1.5832420530712e-15
"460",181,0.9999999,1.65496185045733,0.0903322854745887,0.8,0.0485673094251216,0.115992766027829,0.9999999,1.6549611660358,1.5832420530712e-15
"461",181,0.9999999,1.65496185045733,0.0903322854745887,0.9,0.0471256082176969,0.0779421829970989,0.9999999,1.6549611660358,1.5832420530712e-15
"462",181,0.9999999,1.65496185045733,0.0903322854745887,1,0.10974950441521,0,0.9999999,1.6549611660358,1.5832420530712e-15
"463",183,1e-07,13.4313504691792,0.0283708778175192,0,0.0337898720490178,0,1e-07,13.431353892387,9.49476245513226e-15
"464",183,1e-07,13.4313504691792,0.0283708778175192,0.1,0.0164894575599207,1.46078105137722e-40,1e-07,13.431353892387,9.49476245513226e-15
"465",183,1e-07,13.4313504691792,0.0283708778175192,0.2,0.0164894575599207,4.47193172507216e-25,1e-07,13.431353892387,9.49476245513226e-15
"466",183,1e-07,13.4313504691792,0.0283708778175192,0.3,0.0164894575599207,2.14861527973179e-16,1e-07,13.431353892387,9.49476245513226e-15
"467",183,1e-07,13.4313504691792,0.0283708778175192,0.4,0.0164894575599207,1.39751571368024e-10,1e-07,13.431353892387,9.49476245513226e-15
"468",183,1e-07,13.4313504691792,0.0283708778175192,0.5,0.0550549648585331,1.94256270583277e-06,1e-07,13.431353892387,9.49476245513226e-15
"469",183,1e-07,13.4313504691792,0.0283708778175192,0.6,0.0508199675617228,0.00174095265625949,1e-07,13.431353892387,9.49476245513226e-15
"470",183,1e-07,13.4313504691792,0.0283708778175192,0.7,0.0281131735447828,0.144355777060469,1e-07,13.431353892387,9.49476245513226e-15
"471",183,1e-07,13.4313504691792,0.0283708778175192,0.8,0.733285276626419,0.812702784579503,1e-07,13.431353892387,9.49476245513226e-15
"472",183,1e-07,13.4313504691792,0.0283708778175192,0.9,0.0164894575599207,0.0411985430013109,1e-07,13.431353892387,9.49476245513226e-15
"473",183,1e-07,13.4313504691792,0.0283708778175192,1,0.0164894575599207,0,1e-07,13.431353892387,9.49476245513226e-15
"474",185,0.529226304276437,1e-07,0.00582313825165794,0,0.0562212811965042,0,0.529226391911678,1e-07,8.94098938693259e-17
