"","pID","beta","gamma","value","seenRed","seenBlue","x","prior","genpost","infbeta","infgamma","infvalue"
"838",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.1,0.0415352734480584,6.65841194918101e-10,0.891682848519595,2.75773514536413,3.81150030428836e-14
"839",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.2,0.0539688260203622,1.24489417738232e-06,0.891682848519595,2.75773514536413,3.81150030428836e-14
"840",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.3,0.0467609694567078,6.70844170729687e-05,0.891682848519595,2.75773514536413,3.81150030428836e-14
"841",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.4,0.0265789710784755,0.000681827234677423,0.891682848519595,2.75773514536413,3.81150030428836e-14
"842",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.5,0.0559509865753671,0.00860826715716694,0.891682848519595,2.75773514536413,3.81150030428836e-14
"843",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.6,0.0519866654653572,0.0327051199060506,0.891682848519595,2.75773514536413,3.81150030428836e-14
"844",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.7,0.240832507433102,0.323738756067706,0.891682848519595,2.75773514536413,3.81150030428836e-14
"845",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.8,0.298675556356429,0.567634143062201,0.891682848519595,2.75773514536413,3.81150030428836e-14
"846",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0.9,0.0559509865753671,0.0665635565951067,0.891682848519595,2.75773514536413,3.81150030428836e-14
"847",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,1,0.0599153076853771,0,0.891682848519595,2.75773514536413,3.81150030428836e-14
"848",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0,0.0128828828828829,0,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"849",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.1,0.00954954954954955,2.6444338346097e-44,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"850",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.2,0.0103603603603604,1.70765357416762e-27,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"851",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.3,0.00900900900900901,4.75026620797331e-18,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"852",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.4,0.00954954954954955,1.04728441638982e-11,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"853",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.5,0.0125225225225225,3.65357124545437e-07,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"854",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.6,0.0133333333333333,0.000672924098673867,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"855",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.7,0.0547747747747748,0.0983648650548753,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"856",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.8,0.815855855855856,0.846820762662196,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"857",384,1e-07,2.77125532815767,0.00412511108585595,21,5,0.9,0.0388288288288288,0.0541410828166578,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"858",384,1e-07,2.77125532815767,0.00412511108585595,21,5,1,0.0133333333333333,0,0.00125449495926188,2.75890625232289,1.49611674754711e-08
"859",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0,0.00900900900900901,0,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"860",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.1,0.00900900900900901,1.86351729832032e-67,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"861",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.2,0.00900900900900901,1.81952314642044e-41,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"862",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.3,0.0117117117117117,6.76365033168202e-27,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"863",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.4,0.00900900900900901,3.85770729820233e-17,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"864",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.5,0.00900900900900901,3.46302501507489e-10,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"865",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.6,0.00900900900900901,3.12188108029559e-05,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"866",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.7,0.00900900900900901,0.0518125620885456,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"867",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.8,0.907207207207207,0.941838995162556,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"868",392,1e-07,3.75691784505951,0.00374348935350893,24,6,0.9,0.00900900900900901,0.00631722359179316,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"869",392,1e-07,3.75691784505951,0.00374348935350893,24,6,1,0.00900900900900901,0,0.00179953377495042,3.73521430244122,7.99993397761218e-09
"870",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0,0.00937105784826095,0,1e-07,0.494930866323364,1.16925433275183e-13
"871",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.1,0.0106325464047576,6.42508812889854e-14,1e-07,0.494930866323364,1.16925433275183e-13
"872",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.2,0.00919084519733285,8.28529968839315e-09,1e-07,0.494930866323364,1.16925433275183e-13
"873",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.3,0.0109929717066138,5.87208720832587e-06,1e-07,0.494930866323364,1.16925433275183e-13
"874",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.4,0.0101820147774374,0.000460836718888362,1e-07,0.494930866323364,1.16925433275183e-13
"875",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.5,0.00919084519733285,0.00996203758760254,1e-07,0.494930866323364,1.16925433275183e-13
"876",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.6,0.00901063254640476,0.0850202056497089,1e-07,0.494930866323364,1.16925433275183e-13
"877",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.7,0.292665345107227,0.319143755332148,1e-07,0.494930866323364,1.16925433275183e-13
"878",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.8,0.455577581546225,0.463157169720873,1e-07,0.494930866323364,1.16925433275183e-13
"879",394,1e-07,0.494930231063008,0.00981460909908583,36,10,0.9,0.174175527122004,0.122250114618207,1e-07,0.494930866323364,1.16925433275183e-13
