"","pID","gamma","value","x","prior","genpost","infgamma","infvalue"
"748",195,12.9956277599747,0.0279342146046799,1,0.0276501846347834,0,12.9956259069901,3.04074702647491e-15
"749",196,5.47381670860208,0.0811958480010297,0,0.0119787444834729,0,5.47381458763021,1.41990922698882e-14
"750",196,5.47381670860208,0.0811958480010297,0.1,0.0101774295235522,3.37651235434606e-17,5.47381458763021,1.41990922698882e-14
"751",196,5.47381670860208,0.0811958480010297,0.2,0.0685400342249842,6.91195482879579e-11,5.47381458763021,1.41990922698882e-14
"752",196,5.47381670860208,0.0811958480010297,0.3,0.0685400342249842,2.38632014308396e-07,5.47381458763021,1.41990922698882e-14
"753",196,5.47381670860208,0.0811958480010297,0.4,0.0685400342249842,5.58266062492673e-05,5.47381458763021,1.41990922698882e-14
"754",196,5.47381670860208,0.0811958480010297,0.5,0.0685400342249842,0.00272450866586421,5.47381458763021,1.41990922698882e-14
"755",196,5.47381670860208,0.0811958480010297,0.6,0.0685400342249842,0.0435025841388527,5.47381458763021,1.41990922698882e-14
"756",196,5.47381670860208,0.0811958480010297,0.7,0.0685400342249842,0.263294104223509,5.47381458763021,1.41990922698882e-14
"757",196,5.47381670860208,0.0811958480010297,0.8,0.456002882103936,0.532474741767943,5.47381458763021,1.41990922698882e-14
"758",196,5.47381670860208,0.0811958480010297,0.9,0.0420607043141493,0.157947995896448,5.47381458763021,1.41990922698882e-14
"759",196,5.47381670860208,0.0811958480010297,1,0.0685400342249842,0,5.47381458763021,1.41990922698882e-14
"760",197,9.99999999473644e-08,0.00101672652130663,0,0.0100891811548509,0,9.99999999473644e-08,0
"761",197,9.99999999473644e-08,0.00101672652130663,0.1,0.112602468246104,0.111111056501102,9.99999999473644e-08,0
"762",197,9.99999999473644e-08,0.00101672652130663,0.2,0.107918205567066,0.111111085998932,9.99999999473644e-08,0
"763",197,9.99999999473644e-08,0.00101672652130663,0.3,0.113503287992073,0.111111102535919,9.99999999473644e-08,0
"764",197,9.99999999473644e-08,0.00101672652130663,0.4,0.0992703360057652,0.111111113609003,9.99999999473644e-08,0
"765",197,9.99999999473644e-08,0.00101672652130663,0.5,0.122871813350149,0.1111111215007,9.99999999473644e-08,0
"766",197,9.99999999473644e-08,0.00101672652130663,0.6,0.114674353661832,0.111111127124508,9.99999999473644e-08,0
"767",197,9.99999999473644e-08,0.00101672652130663,0.7,0.106476893973516,0.111111130779183,9.99999999473644e-08,0
"768",197,9.99999999473644e-08,0.00101672652130663,0.8,0.100981893523106,0.111111132208743,9.99999999473644e-08,0
"769",197,9.99999999473644e-08,0.00101672652130663,0.9,0.0958472209710837,0.111111129741909,9.99999999473644e-08,0
"770",197,9.99999999473644e-08,0.00101672652130663,1,0.0157643455544546,0,9.99999999473644e-08,0
"771",20,0.964530930830245,0.0521422084127827,0,0.0138751238850347,0,0.964531434741692,5.99730426345764e-15
"772",20,0.964530930830245,0.0521422084127827,0.1,0.0138751238850347,0.000347744996264583,0.964531434741692,5.99730426345764e-15
"773",20,0.964530930830245,0.0521422084127827,0.2,0.0138751238850347,0.00450125552260396,0.964531434741692,5.99730426345764e-15
"774",20,0.964530930830245,0.0521422084127827,0.3,0.0138751238850347,0.0189138745710752,0.964531434741692,5.99730426345764e-15
"775",20,0.964530930830245,0.0521422084127827,0.4,0.0138751238850347,0.049458092104327,0.964531434741692,5.99730426345764e-15
"776",20,0.964530930830245,0.0521422084127827,0.5,0.123704838273718,0.0981195207425926,0.964531434741692,5.99730426345764e-15
"777",20,0.964530930830245,0.0521422084127827,0.6,0.166591584827462,0.15987249659457,0.964531434741692,5.99730426345764e-15
"778",20,0.964530930830245,0.0521422084127827,0.7,0.375889719794576,0.219561140674267,0.964531434741692,5.99730426345764e-15
"779",20,0.964530930830245,0.0521422084127827,0.8,0.20082890350482,0.248570804990641,0.964531434741692,5.99730426345764e-15
"780",20,0.964530930830245,0.0521422084127827,0.9,0.0497342102892152,0.200655069803658,0.964531434741692,5.99730426345764e-15
"781",20,0.964530930830245,0.0521422084127827,1,0.0138751238850347,0,0.964531434741692,5.99730426345764e-15
"782",200,0.0857905435941157,0.0133689978738679,0,0.0116216216216216,0,0.0857906584394938,4.40565496612003e-15
"783",200,0.0857905435941157,0.0133689978738679,0.1,0.0337837837837838,0.071722183361259,0.0857906584394938,4.40565496612003e-15
"784",200,0.0857905435941157,0.0133689978738679,0.2,0.0866666666666667,0.0900673131004294,0.0857906584394938,4.40565496612003e-15
"785",200,0.0857905435941157,0.0133689978738679,0.3,0.117207207207207,0.102333989554697,0.0857906584394938,4.40565496612003e-15
"786",200,0.0857905435941157,0.0133689978738679,0.4,0.146576576576577,0.111468139578718,0.0857906584394938,4.40565496612003e-15
"787",200,0.0857905435941157,0.0133689978738679,0.5,0.150630630630631,0.118471422029198,0.0857906584394938,4.40565496612003e-15
"788",200,0.0857905435941157,0.0133689978738679,0.6,0.135405405405405,0.123729041127432,0.0857906584394938,4.40565496612003e-15
"789",200,0.0857905435941157,0.0133689978738679,0.7,0.131711711711712,0.127270189577388,0.0857906584394938,4.40565496612003e-15
"790",200,0.0857905435941157,0.0133689978738679,0.8,0.114684684684685,0.128682760499743,0.0857906584394938,4.40565496612003e-15
"791",200,0.0857905435941157,0.0133689978738679,0.9,0.0379279279279279,0.126254961171137,0.0857906584394938,4.40565496612003e-15
"792",200,0.0857905435941157,0.0133689978738679,1,0.0337837837837838,0,0.0857906584394938,4.40565496612003e-15
"793",202,0.28493124160787,0.00399889401226065,0,0.0166666666666667,0,0.28493227031967,1.38478716283804e-13
"794",202,0.28493124160787,0.00399889401226065,0.1,0.0446846846846847,0.0236114270029156,0.28493227031967,1.38478716283804e-13
"795",202,0.28493124160787,0.00399889401226065,0.2,0.0603603603603604,0.0503081891688344,0.28493227031967,1.38478716283804e-13
"796",202,0.28493124160787,0.00399889401226065,0.3,0.0685585585585586,0.076879503892128,0.28493227031967,1.38478716283804e-13
"797",202,0.28493124160787,0.00399889401226065,0.4,0.0796396396396396,0.102124780861961,0.28493227031967,1.38478716283804e-13
