"","n","a","b","gamma","beta","subn","id","x","prior","posterior","infbeta","infgamma","value"
"680",1,0.01,0.01,0.1,0.9,62,62,0.8,0.0135112329154958,0.133423852350888,0.899996773292438,0.100000212998708,1.56523897615774e-12
"681",1,0.01,0.01,0.1,0.9,62,62,0.9,0.0238484786402279,0.187623606383411,0.899996773292438,0.100000212998708,1.56523897615774e-12
"682",1,0.01,0.01,0.1,0.9,62,62,1,0.438898261735246,0,0.899996773292438,0.100000212998708,1.56523897615774e-12
"683",1,0.01,0.01,0.5,0.9,63,63,0,0.438898261735246,0,0.899995380597137,0.500004617767081,3.82173270700491e-12
"684",1,0.01,0.01,0.5,0.9,63,63,0.1,0.0238484786402278,0.00955578993623501,0.899995380597137,0.500004617767081,3.82173270700491e-12
"685",1,0.01,0.01,0.5,0.9,63,63,0.2,0.0135112329154958,0.0250642278615605,0.899995380597137,0.500004617767081,3.82173270700491e-12
"686",1,0.01,0.01,0.5,0.9,63,63,0.3,0.0103326622570888,0.0456509748271554,0.899995380597137,0.500004617767081,3.82173270700491e-12
"687",1,0.01,0.01,0.5,0.9,63,63,0.4,0.00905859458800361,0.0704521503202227,0.899995380597137,0.500004617767081,3.82173270700491e-12
"688",1,0.01,0.01,0.5,0.9,63,63,0.5,0.00870153972787574,0.0986174707805559,0.899995380597137,0.500004617767081,3.82173270700491e-12
"689",1,0.01,0.01,0.5,0.9,63,63,0.6,0.00905859458800361,0.129428864674803,0.899995380597137,0.500004617767081,3.82173270700491e-12
"690",1,0.01,0.01,0.5,0.9,63,63,0.7,0.0103326622570888,0.162710370428638,0.899995380597137,0.500004617767081,3.82173270700491e-12
"691",1,0.01,0.01,0.5,0.9,63,63,0.8,0.0135112329154958,0.200513822892484,0.899995380597137,0.500004617767081,3.82173270700491e-12
"692",1,0.01,0.01,0.5,0.9,63,63,0.9,0.0238484786402279,0.258006328278345,0.899995380597137,0.500004617767081,3.82173270700491e-12
"693",1,0.01,0.01,0.5,0.9,63,63,1,0.438898261735246,0,0.899995380597137,0.500004617767081,3.82173270700491e-12
"694",1,0.01,0.01,1,0.9,64,64,0,0.438898261735246,0,0.899995997962048,1.00000057723846,3.60389331398611e-12
"695",1,0.01,0.01,1,0.9,64,64,0.1,0.0238484786402278,0.000398997807822971,0.899995997962048,1.00000057723846,3.60389331398611e-12
"696",1,0.01,0.01,1,0.9,64,64,0.2,0.0135112329154958,0.00394677142912296,0.899995997962048,1.00000057723846,3.60389331398611e-12
"697",1,0.01,0.01,1,0.9,64,64,0.3,0.0103326622570888,0.0151294885158407,0.899995997962048,1.00000057723846,3.60389331398611e-12
"698",1,0.01,0.01,1,0.9,64,64,0.4,0.00905859458800361,0.0384301891152124,0.899995997962048,1.00000057723846,3.60389331398611e-12
"699",1,0.01,0.01,1,0.9,64,64,0.5,0.00870153972787574,0.0767293522075158,0.899995997962048,1.00000057723846,3.60389331398611e-12
"700",1,0.01,0.01,1,0.9,64,64,0.6,0.00905859458800361,0.129701888263842,0.899995997962048,1.00000057723846,3.60389331398611e-12
"701",1,0.01,0.01,1,0.9,64,64,0.7,0.0103326622570888,0.192200539293828,0.899995997962048,1.00000057723846,3.60389331398611e-12
"702",1,0.01,0.01,1,0.9,64,64,0.8,0.0135112329154958,0.25259337146387,0.899995997962048,1.00000057723846,3.60389331398611e-12
"703",1,0.01,0.01,1,0.9,64,64,0.9,0.0238484786402279,0.290869401902946,0.899995997962048,1.00000057723846,3.60389331398611e-12
"704",1,0.01,0.01,1,0.9,64,64,1,0.438898261735246,0,0.899995997962048,1.00000057723846,3.60389331398611e-12
"705",1,0.01,0.01,5,0.9,65,65,0,0.438898261735246,0,0.899995606018256,4.99998949950268,2.19959467390415e-12
"706",1,0.01,0.01,5,0.9,65,65,0.1,0.0238484786402278,1.14059034515116e-15,0.899995606018256,4.99998949950268,2.19959467390415e-12
"707",1,0.01,0.01,5,0.9,65,65,0.2,0.0135112329154958,4.61605524652789e-10,0.899995606018256,4.99998949950268,2.19959467390415e-12
"708",1,0.01,0.01,5,0.9,65,65,0.3,0.0103326622570888,6.81311352168214e-07,0.899995606018256,4.99998949950268,2.19959467390415e-12
"709",1,0.01,0.01,5,0.9,65,65,0.4,0.00905859458800361,9.32022781827681e-05,0.899995606018256,4.99998949950268,2.19959467390415e-12
"710",1,0.01,0.01,5,0.9,65,65,0.5,0.00870153972787574,0.00318823820803691,0.899995606018256,4.99998949950268,2.19959467390415e-12
"711",1,0.01,0.01,5,0.9,65,65,0.6,0.00905859458800361,0.0408127081858114,0.899995606018256,4.99998949950268,2.19959467390415e-12
"712",1,0.01,0.01,5,0.9,65,65,0.7,0.0103326622570888,0.22542257412645,0.899995606018256,4.99998949950268,2.19959467390415e-12
"713",1,0.01,0.01,5,0.9,65,65,0.8,0.0135112329154958,0.495645158009163,0.899995606018256,4.99998949950268,2.19959467390415e-12
"714",1,0.01,0.01,5,0.9,65,65,0.9,0.0238484786402279,0.234837437419398,0.899995606018256,4.99998949950268,2.19959467390415e-12
"715",1,0.01,0.01,5,0.9,65,65,1,0.438898261735246,0,0.899995606018256,4.99998949950268,2.19959467390415e-12
"716",1,0.01,0.01,10,0.9,66,66,0,0.438898261735246,0,0.899993979304271,9.99998592467251,1.56218713054528e-12
"717",1,0.01,0.01,10,0.9,66,66,0.1,0.0238484786402278,2.62414880656787e-30,0.899993979304271,9.99998592467251,1.56218713054528e-12
"718",1,0.01,0.01,10,0.9,66,66,0.2,0.0135112329154958,6.17969536689638e-19,0.899993979304271,9.99998592467251,1.56218713054528e-12
"719",1,0.01,0.01,10,0.9,66,66,0.3,0.0103326622570888,1.55563297468382e-12,0.899993979304271,9.99998592467251,1.56218713054528e-12
"720",1,0.01,0.01,10,0.9,66,66,0.4,0.00905859458800361,3.10476566599435e-08,0.899993979304271,9.99998592467251,1.56218713054528e-12
"721",1,0.01,0.01,10,0.9,66,66,0.5,0.00870153972787574,3.70209101014798e-05,0.899993979304271,9.99998592467251,1.56218713054528e-12
"722",1,0.01,0.01,10,0.9,66,66,0.6,0.00905859458800361,0.00595342105124306,0.899993979304271,9.99998592467251,1.56218713054528e-12
"723",1,0.01,0.01,10,0.9,66,66,0.7,0.0103326622570888,0.170298451551094,0.899993979304271,9.99998592467251,1.56218713054528e-12
"724",1,0.01,0.01,10,0.9,66,66,0.8,0.0135112329154958,0.712470368041411,0.899993979304271,9.99998592467251,1.56218713054528e-12
"725",1,0.01,0.01,10,0.9,66,66,0.9,0.0238484786402279,0.111240707396938,0.899993979304271,9.99998592467251,1.56218713054528e-12
"726",1,0.01,0.01,10,0.9,66,66,1,0.438898261735246,0,0.899993979304271,9.99998592467251,1.56218713054528e-12
"727",1,0.01,0.01,20,0.9,67,67,0,0.438898261735246,0,0.900088027626939,19.999738982467,1.3084556465127e-11
"728",1,0.01,0.01,20,0.9,67,67,0.1,0.0238484786402278,8.7115248951682e-60,0.900088027626939,19.999738982467,1.3084556465127e-11
"729",1,0.01,0.01,20,0.9,67,67,0.2,0.0135112329154958,6.94620173404188e-37,0.900088027626939,19.999738982467,1.3084556465127e-11
"730",1,0.01,0.01,20,0.9,67,67,0.3,0.0103326622570888,5.08649191028371e-24,0.900088027626939,19.999738982467,1.3084556465127e-11
"731",1,0.01,0.01,20,0.9,67,67,0.4,0.00905859458800361,2.16083503619079e-15,0.900088027626939,19.999738982467,1.3084556465127e-11
"732",1,0.01,0.01,20,0.9,67,67,0.5,0.00870153972787574,3.13060256472091e-09,0.900088027626939,19.999738982467,1.3084556465127e-11
"733",1,0.01,0.01,20,0.9,67,67,0.6,0.00905859458800361,7.94505954306335e-05,0.900088027626939,19.999738982467,1.3084556465127e-11
"734",1,0.01,0.01,20,0.9,67,67,0.7,0.0103326622570888,0.0609572653835724,0.900088027626939,19.999738982467,1.3084556465127e-11
"735",1,0.01,0.01,20,0.9,67,67,0.8,0.0135112329154958,0.923308580925814,0.900088027626939,19.999738982467,1.3084556465127e-11
"736",1,0.01,0.01,20,0.9,67,67,0.9,0.0238484786402279,0.0156546999645781,0.900088027626939,19.999738982467,1.3084556465127e-11
"737",1,0.01,0.01,20,0.9,67,67,1,0.438898261735246,0,0.900088027626939,19.999738982467,1.3084556465127e-11
"738",1,0.01,0.01,30,0.9,68,68,0,0.438898261735246,0,0.900764140840152,29.9976123582472,3.27301510508355e-11
"739",1,0.01,0.01,30,0.9,68,68,0.1,0.0238484786402278,2.36940797096906e-89,0.900764140840152,29.9976123582472,3.27301510508355e-11
"740",1,0.01,0.01,30,0.9,68,68,0.2,0.0135112329154958,6.39687194983137e-55,0.900764140840152,29.9976123582472,3.27301510508355e-11
"741",1,0.01,0.01,30,0.9,68,68,0.3,0.0103326622570888,1.36260354894592e-35,0.900764140840152,29.9976123582472,3.27301510508355e-11
"742",1,0.01,0.01,30,0.9,68,68,0.4,0.00905859458800361,1.2321237773746e-22,0.900764140840152,29.9976123582472,3.27301510508355e-11
"743",1,0.01,0.01,30,0.9,68,68,0.5,0.00870153972787574,2.16894591321276e-13,0.900764140840152,29.9976123582472,3.27301510508355e-11
"744",1,0.01,0.01,30,0.9,68,68,0.6,0.00905859458800361,8.68695663685607e-07,0.900764140840152,29.9976123582472,3.27301510508355e-11
"745",1,0.01,0.01,30,0.9,68,68,0.7,0.0103326622570888,0.0178764052867903,0.900764140840152,29.9976123582472,3.27301510508355e-11
"746",1,0.01,0.01,30,0.9,68,68,0.8,0.0135112329154958,0.980317773860658,0.900764140840152,29.9976123582472,3.27301510508355e-11
"747",1,0.01,0.01,30,0.9,68,68,0.9,0.0238484786402279,0.00180495215667158,0.900764140840152,29.9976123582472,3.27301510508355e-11
"748",1,0.01,0.01,30,0.9,68,68,1,0.438898261735246,0,0.900764140840152,29.9976123582472,3.27301510508355e-11
"749",1,0.01,0.01,40,0.9,69,69,0,0.438898261735246,0,0.9999999,39.1251315238714,1.43778767384608e-08
"750",1,0.01,0.01,40,0.9,69,69,0.1,0.0238484786402278,6.15928504004249e-119,0.9999999,39.1251315238714,1.43778767384608e-08
"751",1,0.01,0.01,40,0.9,69,69,0.2,0.0135112329154958,5.63031531145143e-73,0.9999999,39.1251315238714,1.43778767384608e-08
"752",1,0.01,0.01,40,0.9,69,69,0.3,0.0103326622570888,3.4887148031086e-47,0.9999999,39.1251315238714,1.43778767384608e-08
"753",1,0.01,0.01,40,0.9,69,69,0.4,0.00905859458800361,6.71478109323368e-30,0.9999999,39.1251315238714,1.43778767384608e-08
"754",1,0.01,0.01,40,0.9,69,69,0.5,0.00870153972787574,1.4361979495069e-17,0.9999999,39.1251315238714,1.43778767384608e-08
"755",1,0.01,0.01,40,0.9,69,69,0.6,0.00905859458800361,9.07784881485747e-09,0.9999999,39.1251315238714,1.43778767384608e-08
"756",1,0.01,0.01,40,0.9,69,69,0.7,0.0103326622570888,0.00501048427379426,0.9999999,39.1251315238714,1.43778767384608e-08
"757",1,0.01,0.01,40,0.9,69,69,0.8,0.0135112329154958,0.994790608181464,0.9999999,39.1251315238714,1.43778767384608e-08
"758",1,0.01,0.01,40,0.9,69,69,0.9,0.0238484786402279,0.00019889846689275,0.9999999,39.1251315238714,1.43778767384608e-08
"759",1,0.01,0.01,40,0.9,69,69,1,0.438898261735246,0,0.9999999,39.1251315238714,1.43778767384608e-08
"760",1,0.01,0.01,50,0.9,70,70,0,0.438898261735246,0,0.9999999,49.070685331061,1.82672004380805e-10
"761",1,0.01,0.01,50,0.9,70,70,0.1,0.0238484786402278,1.58383927148246e-148,0.9999999,49.070685331061,1.82672004380805e-10
"762",1,0.01,0.01,50,0.9,70,70,0.2,0.0135112329154958,4.90216724096617e-91,0.9999999,49.070685331061,1.82672004380805e-10
"763",1,0.01,0.01,50,0.9,70,70,0.3,0.0103326622570888,8.83591983073911e-59,0.9999999,49.070685331061,1.82672004380805e-10
"764",1,0.01,0.01,50,0.9,70,70,0.4,0.00905859458800361,3.61992627627473e-37,0.9999999,49.070685331061,1.82672004380805e-10
"765",1,0.01,0.01,50,0.9,70,70,0.5,0.00870153972787574,9.4074133978802e-22,0.9999999,49.070685331061,1.82672004380805e-10
"766",1,0.01,0.01,50,0.9,70,70,0.6,0.00905859458800361,9.38401264014967e-11,0.9999999,49.070685331061,1.82672004380805e-10
"767",1,0.01,0.01,50,0.9,70,70,0.7,0.0103326622570888,0.00138921531048057,0.9999999,49.070685331061,1.82672004380805e-10
"768",1,0.01,0.01,50,0.9,70,70,0.8,0.0135112329154958,0.998589103185633,0.9999999,49.070685331061,1.82672004380805e-10
"769",1,0.01,0.01,50,0.9,70,70,0.9,0.0238484786402279,2.16814100464307e-05,0.9999999,49.070685331061,1.82672004380805e-10
"770",1,0.01,0.01,50,0.9,70,70,1,0.438898261735246,0,0.9999999,49.070685331061,1.82672004380805e-10
"771",1,0.01,0.01,0.01,0.99,71,71,0,0.438898261735246,0,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"772",1,0.01,0.01,0.01,0.99,71,71,0.1,0.0238484786402278,0.181341270560047,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"773",1,0.01,0.01,0.01,0.99,71,71,0.2,0.0135112329154958,0.108494756251589,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"774",1,0.01,0.01,0.01,0.99,71,71,0.3,0.0103326622570888,0.0858637100584942,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"775",1,0.01,0.01,0.01,0.99,71,71,0.4,0.00905859458800361,0.0769030062563471,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"776",1,0.01,0.01,0.01,0.99,71,71,0.5,0.00870153972787574,0.0746793132782348,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"777",1,0.01,0.01,0.01,0.99,71,71,0.6,0.00905859458800361,0.0778441633193931,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"778",1,0.01,0.01,0.01,0.99,71,71,0.7,0.0103326622570888,0.0880742499569338,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"779",1,0.01,0.01,0.01,0.99,71,71,0.8,0.0135112329154958,0.113102068623084,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"780",1,0.01,0.01,0.01,0.99,71,71,0.9,0.0238484786402279,0.193697461695877,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"781",1,0.01,0.01,0.01,0.99,71,71,1,0.438898261735246,0,0.989994378401334,0.0099996423914022,2.1441710055609e-11
"782",1,0.01,0.01,0.1,0.99,72,72,0,0.438898261735246,0,0.989994199118584,0.100001091507554,2.6062142753941e-11
"783",1,0.01,0.01,0.1,0.99,72,72,0.1,0.0238484786402278,0.116962291411617,0.989994199118584,0.100001091507554,2.6062142753941e-11
"784",1,0.01,0.01,0.1,0.99,72,72,0.2,0.0135112329154958,0.0888638312939612,0.989994199118584,0.100001091507554,2.6062142753941e-11
"785",1,0.01,0.01,0.1,0.99,72,72,0.3,0.0103326622570888,0.0804080468453038,0.989994199118584,0.100001091507554,2.6062142753941e-11
"786",1,0.01,0.01,0.1,0.99,72,72,0.4,0.00905859458800361,0.0787745470418551,0.989994199118584,0.100001091507554,2.6062142753941e-11
"787",1,0.01,0.01,0.1,0.99,72,72,0.5,0.00870153972787574,0.081546289656965,0.989994199118584,0.100001091507554,2.6062142753941e-11
"788",1,0.01,0.01,0.1,0.99,72,72,0.6,0.00905859458800361,0.0889637932937209,0.989994199118584,0.100001091507554,2.6062142753941e-11
"789",1,0.01,0.01,0.1,0.99,72,72,0.7,0.0103326622570888,0.103679417509722,0.989994199118584,0.100001091507554,2.6062142753941e-11
"790",1,0.01,0.01,0.1,0.99,72,72,0.8,0.0135112329154958,0.134692381255842,0.989994199118584,0.100001091507554,2.6062142753941e-11
"791",1,0.01,0.01,0.1,0.99,72,72,0.9,0.0238484786402279,0.226109401691014,0.989994199118584,0.100001091507554,2.6062142753941e-11
"792",1,0.01,0.01,0.1,0.99,72,72,1,0.438898261735246,0,0.989994199118584,0.100001091507554,2.6062142753941e-11
"793",1,0.01,0.01,0.5,0.99,73,73,0,0.438898261735246,0,0.98999269616533,0.500014892809564,4.55223477080292e-11
"794",1,0.01,0.01,0.5,0.99,73,73,0.1,0.0238484786402278,0.0115740500341934,0.98999269616533,0.500014892809564,4.55223477080292e-11
"795",1,0.01,0.01,0.5,0.99,73,73,0.2,0.0135112329154958,0.0254303012646253,0.98999269616533,0.500014892809564,4.55223477080292e-11
"796",1,0.01,0.01,0.5,0.99,73,73,0.3,0.0103326622570888,0.0417325786253005,0.98999269616533,0.500014892809564,4.55223477080292e-11
"797",1,0.01,0.01,0.5,0.99,73,73,0.4,0.00905859458800361,0.0609094789905779,0.98999269616533,0.500014892809564,4.55223477080292e-11
"798",1,0.01,0.01,0.5,0.99,73,73,0.5,0.00870153972787574,0.0837696494177066,0.98999269616533,0.500014892809564,4.55223477080292e-11
"799",1,0.01,0.01,0.5,0.99,73,73,0.6,0.00905859458800361,0.111897858019266,0.98999269616533,0.500014892809564,4.55223477080292e-11
"800",1,0.01,0.01,0.5,0.99,73,73,0.7,0.0103326622570888,0.148744322608106,0.98999269616533,0.500014892809564,4.55223477080292e-11
"801",1,0.01,0.01,0.5,0.99,73,73,0.8,0.0135112329154958,0.203442410117002,0.98999269616533,0.500014892809564,4.55223477080292e-11
"802",1,0.01,0.01,0.5,0.99,73,73,0.9,0.0238484786402279,0.312499350923222,0.98999269616533,0.500014892809564,4.55223477080292e-11
"803",1,0.01,0.01,0.5,0.99,73,73,1,0.438898261735246,0,0.98999269616533,0.500014892809564,4.55223477080292e-11
"804",1,0.01,0.01,1,0.99,74,74,0,0.438898261735246,0,0.989993647266672,1.00001590429852,4.10027094628492e-11
"805",1,0.01,0.01,1,0.99,74,74,0.1,0.0238484786402278,0.000476999910733067,0.989993647266672,1.00001590429852,4.10027094628492e-11
"806",1,0.01,0.01,1,0.99,74,74,0.2,0.0135112329154958,0.00395246631699096,0.989993647266672,1.00001590429852,4.10027094628492e-11
"807",1,0.01,0.01,1,0.99,74,74,0.3,0.0103326622570888,0.013651439140492,0.989993647266672,1.00001590429852,4.10027094628492e-11
"808",1,0.01,0.01,1,0.99,74,74,0.4,0.00905859458800361,0.0327938329494604,0.989993647266672,1.00001590429852,4.10027094628492e-11
"809",1,0.01,0.01,1,0.99,74,74,0.5,0.00870153972787574,0.0643314582961139,0.989993647266672,1.00001590429852,4.10027094628492e-11
"810",1,0.01,0.01,1,0.99,74,74,0.6,0.00905859458800361,0.110679186204429,0.989993647266672,1.00001590429852,4.10027094628492e-11
"811",1,0.01,0.01,1,0.99,74,74,0.7,0.0103326622570888,0.173423837969954,0.989993647266672,1.00001590429852,4.10027094628492e-11
"812",1,0.01,0.01,1,0.99,74,74,0.8,0.0135112329154958,0.252957844287421,0.989993647266672,1.00001590429852,4.10027094628492e-11
"813",1,0.01,0.01,1,0.99,74,74,0.9,0.0238484786402279,0.347732934924406,0.989993647266672,1.00001590429852,4.10027094628492e-11
"814",1,0.01,0.01,1,0.99,74,74,1,0.438898261735246,0,0.989993647266672,1.00001590429852,4.10027094628492e-11
"815",1,0.01,0.01,5,0.99,75,75,0,0.438898261735246,0,0.989994460311025,4.9999604484623,1.48949400061552e-11
"816",1,0.01,0.01,5,0.99,75,75,0.1,0.0238484786402278,1.33934435181065e-15,0.989994460311025,4.9999604484623,1.48949400061552e-11
"817",1,0.01,0.01,5,0.99,75,75,0.2,0.0135112329154958,4.54058668394256e-10,0.989994460311025,4.9999604484623,1.48949400061552e-11
"818",1,0.01,0.01,5,0.99,75,75,0.3,0.0103326622570888,6.03829863300572e-07,0.989994460311025,4.9999604484623,1.48949400061552e-11
"819",1,0.01,0.01,5,0.99,75,75,0.4,0.00905859458800361,7.81197703410976e-05,0.989994460311025,4.9999604484623,1.48949400061552e-11
"820",1,0.01,0.01,5,0.99,75,75,0.5,0.00870153972787574,0.00262559295283318,0.989994460311025,4.9999604484623,1.48949400061552e-11
"821",1,0.01,0.01,5,0.99,75,75,0.6,0.00905859458800361,0.0342081701503224,0.989994460311025,4.9999604484623,1.48949400061552e-11
"822",1,0.01,0.01,5,0.99,75,75,0.7,0.0103326622570888,0.199786605179052,0.989994460311025,4.9999604484623,1.48949400061552e-11
"823",1,0.01,0.01,5,0.99,75,75,0.8,0.0135112329154958,0.487541782804659,0.989994460311025,4.9999604484623,1.48949400061552e-11
"824",1,0.01,0.01,5,0.99,75,75,0.9,0.0238484786402279,0.275759124858869,0.989994460311025,4.9999604484623,1.48949400061552e-11
"825",1,0.01,0.01,5,0.99,75,75,1,0.438898261735246,0,0.989994460311025,4.9999604484623,1.48949400061552e-11
"826",1,0.01,0.01,10,0.99,76,76,0,0.438898261735246,0,0.989994590491122,9.99998594011862,5.46925403769535e-12
"827",1,0.01,0.01,10,0.99,76,76,0.1,0.0238484786402278,3.12074529150737e-30,0.989994590491122,9.99998594011862,5.46925403769535e-12
"828",1,0.01,0.01,10,0.99,76,76,0.2,0.0135112329154958,6.15623721044775e-19,0.989994590491122,9.99998594011862,5.46925403769535e-12
"829",1,0.01,0.01,10,0.99,76,76,0.3,0.0103326622570888,1.39631501629704e-12,0.989994590491122,9.99998594011862,5.46925403769535e-12
"830",1,0.01,0.01,10,0.99,76,76,0.4,0.00905859458800361,2.63554576863176e-08,0.989994590491122,9.99998594011862,5.46925403769535e-12
"831",1,0.01,0.01,10,0.99,76,76,0.5,0.00870153972787574,3.08767109816296e-05,0.989994590491122,9.99998594011862,5.46925403769535e-12
"832",1,0.01,0.01,10,0.99,76,76,0.6,0.00905859458800361,0.00505368692791883,0.989994590491122,9.99998594011862,5.46925403769535e-12
"833",1,0.01,0.01,10,0.99,76,76,0.7,0.0103326622570888,0.152857575676716,0.989994590491122,9.99998594011862,5.46925403769535e-12
"834",1,0.01,0.01,10,0.99,76,76,0.8,0.0135112329154958,0.709765826738606,0.989994590491122,9.99998594011862,5.46925403769535e-12
"835",1,0.01,0.01,10,0.99,76,76,0.9,0.0238484786402279,0.132292007588924,0.989994590491122,9.99998594011862,5.46925403769535e-12
"836",1,0.01,0.01,10,0.99,76,76,1,0.438898261735246,0,0.989994590491122,9.99998594011862,5.46925403769535e-12
"837",1,0.01,0.01,20,0.99,77,77,0,0.438898261735246,0,0.989992132222421,20.0000364855099,5.80060188781797e-13
"838",1,0.01,0.01,20,0.99,77,77,0.1,0.0238484786402278,1.04310043558744e-59,0.989992132222421,20.0000364855099,5.80060188781797e-13
"839",1,0.01,0.01,20,0.99,77,77,0.2,0.0135112329154958,6.96719154502355e-37,0.989992132222421,20.0000364855099,5.80060188781797e-13
"840",1,0.01,0.01,20,0.99,77,77,0.3,0.0103326622570888,4.59681161401936e-24,0.989992132222421,20.0000364855099,5.80060188781797e-13
"841",1,0.01,0.01,20,0.99,77,77,0.4,0.00905859458800361,1.84682365225157e-15,0.989992132222421,20.0000364855099,5.80060188781797e-13
