"","pID","condition","section","seenRed","seenBlue","e0","e10","e20","e30","e40","e50","e60","e70","e80","e90","e100","age","gender","botCheck","time","chipsOrder","actuallyEstimated","beta","gamma","delta","value"
"18","140","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.238468468468468,0.453513513513514,0.235945945945946,0.00900900900900901,33,"male",1,324.42,22122,1,0.507036210295054,4.24194835452901,3.83767501874708,0.00261937008945296
"19","141","estimated","posterior",4,1,0.136846846846847,0.0288288288288288,0.0131531531531532,0.0323423423423423,0.144144144144144,0.0323423423423423,0.103963963963964,0.173783783783784,0.168558558558559,0.0533333333333333,0.112702702702703,26,"male",1,85.71,22212,1,1e-07,0.373533932732511,0.633619017021781,0.0551849671184017
"20","142","estimated","posterior",4,1,0.0116216216216216,0.0141441441441441,0.0447747747747748,0.11963963963964,0.248288288288288,0.078018018018018,0.0632432432432432,0.119009009009009,0.154054054054054,0.0508108108108108,0.0963963963963964,19,"female",1,274.3,22122,1,0.457992889571098,0.280362415599471,0.753338120738694,0.0358838084303836
"21","145","estimated","posterior",4,1,0.011981981981982,0.0203603603603604,0.039009009009009,0.105945945945946,0.180900900900901,0.14018018018018,0.080990990990991,0.0856756756756757,0.151081081081081,0.129279279279279,0.0545945945945946,20,"female",1,330.35,12222,1,0.364164955880099,0.255356991293931,0.644124950698346,0.0127855412033035
"22","146","estimated","posterior",4,1,0.00936936936936937,0.0517117117117117,0.0727927927927928,0.0875675675675676,0.0958558558558559,0.112342342342342,0.120630630630631,0.131711711711712,0.142972972972973,0.164414414414414,0.0106306306306306,25,"male",1,218.37,21222,1,1e-07,0.129656645071524,1e-07,0.000429188523238424
"23","149","estimated","posterior",4,1,0.0472114604919362,0.0472114604919362,0.00900982070456798,0.0537886296062708,0.020812685827552,0.00900982070456798,0.00900982070456798,0.723308406162717,0.00900982070456798,0.00900982070456798,0.0626182538967475,38,"female",1,152.62,12222,1,1e-07,15.374316949488,25.5355179320579,0.0341794490567297
"24","15","estimated","posterior",4,1,0.0101792631294478,0.0101792631294478,0.0402666426448068,0.0399063147464192,0.0899018106476894,0.130618863165481,0.306909287451581,0.176920998108279,0.138906404828394,0.0460318890190073,0.0101792631294478,21,"female",1,443.25,22221,1,1e-07,1.19351621557321,2.72318586462815,0.0118950348689419
"25","152","estimated","posterior",4,1,0.00900982070456798,0.018019641409136,0.018019641409136,0.018019641409136,0.0630687449319758,0.216235696909631,0.356518605279755,0.186503288584557,0.0897378142174971,0.0158572844400396,0.00900982070456798,23,"female",1,298.03,21222,1,0.603830048566631,2.22850448621752,4.21199676887431,0.00488102742311562
"26","156","estimated","posterior",4,1,0.0499099099099099,0.0189189189189189,0.0512612612612613,0.0651351351351351,0.585495495495496,0.0189189189189189,0.0189189189189189,0.0374774774774775,0.0803603603603604,0.025045045045045,0.0485585585585586,36,"male",1,180.32,21222,1,0.9999999,4.93848060437023,29.4912856554405,0.045261678353452
"27","168","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.03,0.075045045045045,0.283333333333333,0.365675675675676,0.189189189189189,0.0117117117117117,29,"male",1,234.57,22212,1,0.11664971790265,3.18149653415411,3.0687984609273,0.00185098794024422
"28","169","estimated","posterior",4,1,0.0116216216216216,0.0116216216216216,0.0781081081081081,0.0990990990990991,0.369369369369369,0.191801801801802,0.191891891891892,0.0116216216216216,0.0116216216216216,0.0116216216216216,0.0116216216216216,22,"female",1,213.83,22122,1,1e-07,1.45284710475343,7.48332313225474,0.0229808667694766
"29","170","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.724054054054054,0.194864864864865,21,"female",1,206.35,12222,1,0.9999999,3.61570134094185,1e-07,0.0688500704261098
"30","171","estimated","posterior",4,1,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.112192484455258,0.0310894836442282,0.00928178787059566,0.0666846895557358,0.00928178787059566,0.725060827250608,0.00928178787059566,0.00928178787059566,25,"male",1,1044.1,22122,1,1e-07,13.0798663291329,11.9977693887638,0.0400592827382232
"31","172","estimated","posterior",4,1,0.0108108108108108,0.0108108108108108,0.0108108108108108,0.0525225225225225,0.0108108108108108,0.0815315315315315,0.0750450450450451,0.0734234234234234,0.630540540540541,0.0266666666666667,0.017027027027027,21,"female",1,118.72,22212,1,1e-07,9.66845597973528,9.21685613044193,0.0381245780811763
"32","173","estimated","posterior",4,1,0.0118039286357902,0.0727158046494864,0.138943953865561,0.131375022526581,0.12488736709317,0.122905027932961,0.126329068300595,0.129843214993693,0.0840692016579564,0.043521355199135,0.0136060551450712,23,"female",1,280.36,12222,1,1e-07,0.143374445778501,0.787492691723856,0.00189041640483675
"33","176","estimated","posterior",4,1,0.0152252252252252,0.0152252252252252,0.0152252252252252,0.0152252252252252,0.0152252252252252,0.0942342342342342,0.268018018018018,0.326486486486487,0.204684684684685,0.0152252252252252,0.0152252252252252,24,"male",1,247.58,22122,1,1e-07,2.54937512818554,4.57526397556186,0.00229679113661963
"34","177","estimated","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.0147734438338888,0.0346815602198,0.0510764795964328,0.160075668858661,0.232591658409152,0.31907035402216,0.151698045221151,0.00900819745968832,20,"male",1,215.37,22122,1,0.145517462914168,1.88752039626781,2.07224398897825,0.00286251678503424
